DBCODE,ENTITY,REACH,SERIES,TEST,DATANUM,DATE,TIME,CONCEN,MASSFLUX,DISCHARGE,TEMP
HF011,1,WS3,Early,1,321,4/21/2001,1605,-0.01,-0.39,27.5,7.4
HF011,1,WS3,Early,1,322,4/21/2001,1610,-0.01,-0.39,27.5,7.4
HF011,1,WS3,Early,1,323,4/21/2001,1615,-0.01,-0.28,27.5,7.4
HF011,1,WS3,Early,1,324,4/21/2001,1620,-0.01,-0.33,27.5,7.4
HF011,1,WS3,Early,1,325,4/21/2001,1625,-0.01,-0.28,27.5,7.4
HF011,1,WS3,Early,1,326,4/21/2001,1630,-0.01,-0.39,27.5,7.4
HF011,1,WS3,Early,1,327,4/21/2001,1635,-0.01,-0.22,27.5,7.4
HF011,1,WS3,Early,1,328,4/21/2001,1640,-0.01,-0.14,27.5,7.4
HF011,1,WS3,Early,1,329,4/21/2001,1645,-0.01,-0.33,27.5,7.4
HF011,1,WS3,Early,1,330,4/21/2001,1650,-0.01,-0.28,27.5,7.4
HF011,1,WS3,Early,1,331,4/21/2001,1655,-0.02,-0.44,27.5,7.4
HF011,1,WS3,Early,1,332,4/21/2001,1660,-0.01,-0.33,27.5,7.4
HF011,1,WS3,Early,1,333,4/21/2001,1665,-0.01,-0.39,27.5,7.4
HF011,1,WS3,Early,1,334,4/21/2001,1670,-0.01,-0.28,27.5,7.4
HF011,1,WS3,Early,1,335,4/21/2001,1675,-0.01,-0.2,27.5,7.4
HF011,1,WS3,Early,1,336,4/21/2001,1680,-0.01,-0.22,27.5,7.4
HF011,1,WS3,Early,1,337,4/21/2001,1685,0,-0.03,27.5,7.4
HF011,1,WS3,Early,1,338,4/21/2001,1690,-0.01,-0.28,27.5,7.4
HF011,1,WS3,Early,1,339,4/21/2001,1695,0,-0.09,27.5,7.4
HF011,1,WS3,Early,1,340,4/21/2001,1700,0,0.02,27.5,7.4
HF011,1,WS3,Early,1,341,4/21/2001,1705,0,0.11,27.5,7.4
HF011,1,WS3,Early,1,342,4/21/2001,1710,0,-0.03,27.5,7.4
HF011,1,WS3,Early,1,343,4/21/2001,1715,0.01,0.16,27.5,7.4
HF011,1,WS3,Early,1,344,4/21/2001,1720,0.01,0.16,27.5,7.4
HF011,1,WS3,Early,1,345,4/21/2001,1725,0.02,0.49,27.5,7.4
HF011,1,WS3,Early,1,346,4/21/2001,1730,0.01,0.33,27.5,7.4
HF011,1,WS3,Early,1,347,4/21/2001,1735,0.02,0.6,27.5,7.4
HF011,1,WS3,Early,1,348,4/21/2001,1740,0.03,0.71,27.5,7.4
HF011,1,WS3,Early,1,349,4/21/2001,1745,0.03,0.88,27.5,7.4
HF011,1,WS3,Early,1,350,4/21/2001,1750,0.04,1.01,27.5,7.4
HF011,1,WS3,Early,1,351,4/21/2001,1755,0.05,1.23,27.5,7.4
HF011,1,WS3,Early,1,352,4/21/2001,1760,0.05,1.29,27.5,7.4
HF011,1,WS3,Early,1,353,4/21/2001,1765,0.06,1.62,27.5,7.4
HF011,1,WS3,Early,1,354,4/21/2001,1770,0.07,1.89,27.5,7.4
HF011,1,WS3,Early,1,355,4/21/2001,1775,0.08,2.28,27.5,7.4
HF011,1,WS3,Early,1,356,4/21/2001,1780,0.1,2.69,27.5,7.4
HF011,1,WS3,Early,1,357,4/21/2001,1785,0.12,3.29,27.5,7.4
HF011,1,WS3,Early,1,358,4/21/2001,1790,0.13,3.48,27.5,7.4
HF011,1,WS3,Early,1,359,4/21/2001,1795,0.16,4.44,27.5,7.4
HF011,1,WS3,Early,1,360,4/21/2001,1800,0.18,4.91,27.5,7.4
HF011,1,WS3,Early,1,361,4/21/2001,1805,0.21,5.76,27.5,7.4
HF011,1,WS3,Early,1,362,4/21/2001,1810,0.24,6.59,27.5,7.4
HF011,1,WS3,Early,1,363,4/21/2001,1815,0.27,7.44,27.5,7.4
HF011,1,WS3,Early,1,364,4/21/2001,1820,0.31,8.43,27.5,7.4
HF011,1,WS3,Early,1,365,4/21/2001,1825,0.35,9.47,27.5,7.4
HF011,1,WS3,Early,1,366,4/21/2001,1830,0.38,10.48,27.5,7.4
HF011,1,WS3,Early,1,367,4/21/2001,1835,0.44,11.94,27.5,7.4
HF011,1,WS3,Early,1,368,4/21/2001,1840,0.49,13.53,27.5,7.4
HF011,1,WS3,Early,1,369,4/21/2001,1845,0.56,15.4,27.5,7.4
HF011,1,WS3,Early,1,370,4/21/2001,1850,0.63,17.29,27.5,7.4
HF011,1,WS3,Early,1,371,4/21/2001,1855,0.71,19.49,27.5,7.4
HF011,1,WS3,Early,1,372,4/21/2001,1860,0.79,21.58,27.5,7.4
HF011,1,WS3,Early,1,373,4/21/2001,1865,0.88,24.16,27.5,7.4
HF011,1,WS3,Early,1,374,4/21/2001,1870,0.98,26.82,27.5,7.4
HF011,1,WS3,Early,1,375,4/21/2001,1875,1.1,30.11,27.5,7.4
HF011,1,WS3,Early,1,376,4/21/2001,1880,1.23,33.68,27.5,7.4
HF011,1,WS3,Early,1,377,4/21/2001,1885,1.38,37.8,27.5,7.4
HF011,1,WS3,Early,1,378,4/21/2001,1890,1.53,41.92,27.5,7.4
HF011,1,WS3,Early,1,379,4/21/2001,1895,1.67,45.76,27.5,7.4
HF011,1,WS3,Early,1,380,4/21/2001,1900,1.85,50.71,27.5,7.4
HF011,1,WS3,Early,1,381,4/21/2001,1905,2.03,55.65,27.5,7.4
HF011,1,WS3,Early,1,382,4/21/2001,1910,2.17,59.49,27.5,7.4
HF011,1,WS3,Early,1,383,4/21/2001,1915,2.39,65.53,27.5,7.4
HF011,1,WS3,Early,1,384,4/21/2001,1920,2.63,72.12,27.5,7.4
HF011,1,WS3,Early,1,385,4/21/2001,1925,2.88,78.98,27.5,7.4
HF011,1,WS3,Early,1,386,4/21/2001,1930,3.18,87.22,27.5,7.4
HF011,1,WS3,Early,1,387,4/21/2001,1935,3.48,95.46,27.5,7.4
HF011,1,WS3,Early,1,388,4/21/2001,1940,3.85,105.62,27.5,7.4
HF011,1,WS3,Early,1,389,4/21/2001,1945,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,390,4/21/2001,1950,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,391,4/21/2001,1955,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,392,4/21/2001,1960,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,393,4/21/2001,1965,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,394,4/21/2001,1970,4.07,111.66,27.5,7.4
HF011,1,WS3,Early,1,395,4/21/2001,1975,6.67,183.04,27.5,7.5
HF011,1,WS3,Early,1,396,4/21/2001,1980,7.31,200.61,27.5,7.5
HF011,1,WS3,Early,1,397,4/21/2001,1985,7.77,213.24,27.5,7.5
HF011,1,WS3,Early,1,398,4/21/2001,1990,8.36,229.44,27.5,7.5
HF011,1,WS3,Early,1,399,4/21/2001,1995,9.01,247.28,27.5,7.5
HF011,1,WS3,Early,1,400,4/21/2001,2000,9.78,268.42,27.5,7.5
HF011,1,WS3,Early,1,401,4/21/2001,2005,10.45,286.82,27.5,7.5
HF011,1,WS3,Early,1,402,4/21/2001,2010,11.15,306.04,27.5,7.5
HF011,1,WS3,Early,1,403,4/21/2001,2015,11.95,328,27.5,7.5
HF011,1,WS3,Early,1,404,4/21/2001,2020,12.85,352.71,27.5,7.5
HF011,1,WS3,Early,1,405,4/21/2001,2025,13.95,382.91,27.5,7.5
HF011,1,WS3,Early,1,406,4/21/2001,2030,14.85,407.62,27.5,7.5
HF011,1,WS3,Early,1,407,4/21/2001,2035,15.75,432.33,27.5,7.5
HF011,1,WS3,Early,1,408,4/21/2001,2040,16.75,459.78,27.5,7.5
HF011,1,WS3,Early,1,409,4/21/2001,2045,17.75,487.24,27.5,7.5
HF011,1,WS3,Early,1,410,4/21/2001,2050,18.85,517.44,27.5,7.5
HF011,1,WS3,Early,1,411,4/21/2001,2055,19.85,544.89,27.5,7.5
HF011,1,WS3,Early,1,412,4/21/2001,2060,21.05,577.84,27.5,7.5
HF011,1,WS3,Early,1,413,4/21/2001,2065,22.25,610.78,27.5,7.5
HF011,1,WS3,Early,1,414,4/21/2001,2070,23.65,649.22,27.5,7.5
HF011,1,WS3,Early,1,415,4/21/2001,2075,24.75,679.42,27.5,7.5
HF011,1,WS3,Early,1,416,4/21/2001,2080,26.15,717.86,27.5,7.5
HF011,1,WS3,Early,1,417,4/21/2001,2085,27.45,753.55,27.5,7.5
HF011,1,WS3,Early,1,418,4/21/2001,2090,29.05,797.48,27.5,7.5
HF011,1,WS3,Early,1,419,4/21/2001,2095,30.55,838.66,27.5,7.5
HF011,1,WS3,Early,1,420,4/21/2001,2100,32.25,885.33,27.5,7.5
HF011,1,WS3,Early,1,421,4/21/2001,2105,33.85,929.26,27.5,7.5
HF011,1,WS3,Early,1,422,4/21/2001,2110,35.45,973.19,27.5,7.5
HF011,1,WS3,Early,1,423,4/21/2001,2115,37.45,1028.1,27.5,7.5
HF011,1,WS3,Early,1,424,4/21/2001,2120,39.25,1077.51,27.5,7.5
HF011,1,WS3,Early,1,425,4/21/2001,2125,41.35,1135.17,27.5,7.4
HF011,1,WS3,Early,1,426,4/21/2001,2130,43.35,1190.08,27.5,7.4
HF011,1,WS3,Early,1,427,4/21/2001,2135,44.85,1231.26,27.5,7.4
HF011,1,WS3,Early,1,428,4/21/2001,2140,44.85,1231.26,27.5,7.4
HF011,1,WS3,Early,1,429,4/21/2001,2145,64.25,1763.88,27.5,7.5
HF011,1,WS3,Early,1,430,4/21/2001,2150,58.05,1593.66,27.5,7.5
HF011,1,WS3,Early,1,431,4/21/2001,2155,56.95,1563.46,27.5,7.5
HF011,1,WS3,Early,1,432,4/21/2001,2160,58.15,1596.41,27.5,7.5
HF011,1,WS3,Early,1,433,4/21/2001,2165,59.95,1645.83,27.5,7.5
HF011,1,WS3,Early,1,434,4/21/2001,2170,62.05,1703.48,27.5,7.5
HF011,1,WS3,Early,1,435,4/21/2001,2175,64.05,1758.39,27.5,7.5
HF011,1,WS3,Early,1,436,4/21/2001,2180,66.05,1813.3,27.5,7.5
HF011,1,WS3,Early,1,437,4/21/2001,2185,68.15,1870.96,27.5,7.5
HF011,1,WS3,Early,1,438,4/21/2001,2190,70.55,1936.85,27.5,7.5
HF011,1,WS3,Early,1,439,4/21/2001,2195,73.45,2016.47,27.5,7.5
HF011,1,WS3,Early,1,440,4/21/2001,2200,76.25,2093.34,27.5,7.5
HF011,1,WS3,Early,1,441,4/21/2001,2205,78.45,2153.74,27.5,7.5
HF011,1,WS3,Early,1,442,4/21/2001,2210,81.15,2227.87,27.5,7.5
HF011,1,WS3,Early,1,443,4/21/2001,2215,83.55,2293.76,27.5,7.5
HF011,1,WS3,Early,1,444,4/21/2001,2220,85.65,2351.42,27.5,7.5
HF011,1,WS3,Early,1,445,4/21/2001,2225,88.25,2422.8,27.5,7.5
HF011,1,WS3,Early,1,446,4/21/2001,2230,90.95,2496.93,27.5,7.5
HF011,1,WS3,Early,1,447,4/21/2001,2235,93.75,2573.8,27.5,7.5
HF011,1,WS3,Early,1,448,4/21/2001,2240,96.75,2656.16,27.5,7.5
HF011,1,WS3,Early,1,449,4/21/2001,2245,99.85,2741.27,27.5,7.5
HF011,1,WS3,Early,1,450,4/21/2001,2250,101.95,2798.93,27.5,7.5
HF011,1,WS3,Early,1,451,4/21/2001,2255,104.95,2881.29,27.5,7.5
HF011,1,WS3,Early,1,452,4/21/2001,2260,107.95,2963.66,27.5,7.5
HF011,1,WS3,Early,1,453,4/21/2001,2265,110.95,3046.02,27.5,7.5
HF011,1,WS3,Early,1,454,4/21/2001,2270,113.95,3128.39,27.5,7.5
HF011,1,WS3,Early,1,455,4/21/2001,2275,116.95,3210.75,27.5,7.5
HF011,1,WS3,Early,1,456,4/21/2001,2280,119.95,3293.11,27.5,7.5
HF011,1,WS3,Early,1,457,4/21/2001,2285,122.95,3375.48,27.5,7.5
HF011,1,WS3,Early,1,458,4/21/2001,2290,125.95,3457.84,27.5,7.5
HF011,1,WS3,Early,1,459,4/21/2001,2295,128.95,3540.21,27.5,7.5
HF011,1,WS3,Early,1,460,4/21/2001,2300,131.95,3622.57,27.5,7.5
HF011,1,WS3,Early,1,461,4/21/2001,2305,133.95,3677.48,27.5,7.5
HF011,1,WS3,Early,1,462,4/21/2001,2310,136.95,3759.85,27.5,7.5
HF011,1,WS3,Early,1,463,4/21/2001,2315,139.95,3842.21,27.5,7.5
HF011,1,WS3,Early,1,464,4/21/2001,2320,141.95,3897.12,27.5,7.5
HF011,1,WS3,Early,1,465,4/21/2001,2325,144.95,3979.48,27.5,7.5
HF011,1,WS3,Early,1,466,4/21/2001,2330,147.95,4061.85,27.5,7.5
HF011,1,WS3,Early,1,467,4/21/2001,2335,150.95,4144.21,27.5,7.5
HF011,1,WS3,Early,1,468,4/21/2001,2340,153.95,4226.58,27.5,7.5
HF011,1,WS3,Early,1,469,4/21/2001,2345,155.95,4281.49,27.5,7.5
HF011,1,WS3,Early,1,470,4/21/2001,2350,158.95,4363.85,27.5,7.5
HF011,1,WS3,Early,1,471,4/21/2001,2355,161.95,4446.21,27.5,7.5
HF011,1,WS3,Early,1,472,4/21/2001,2360,164.95,4528.58,27.5,7.5
HF011,1,WS3,Early,1,473,4/21/2001,2365,167.95,4610.94,27.5,7.5
HF011,1,WS3,Early,1,474,4/21/2001,2370,170.95,4693.31,27.5,7.5
HF011,1,WS3,Early,1,475,4/21/2001,2375,173.95,4775.67,27.5,7.5
HF011,1,WS3,Early,1,476,4/21/2001,2380,175.95,4830.58,27.5,7.5
HF011,1,WS3,Early,1,477,4/21/2001,2385,177.95,4885.49,27.5,7.5
HF011,1,WS3,Early,1,478,4/21/2001,2390,179.95,4940.4,27.5,7.5
HF011,1,WS3,Early,1,479,4/21/2001,2395,182.95,5022.76,27.5,7.5
HF011,1,WS3,Early,1,480,4/21/2001,2400,184.95,5077.67,27.5,7.5
HF011,1,WS3,Early,1,481,4/21/2001,2405,186.95,5132.58,27.5,7.5
HF011,1,WS3,Early,1,482,4/21/2001,2410,188.95,5187.49,27.5,7.5
HF011,1,WS3,Early,1,483,4/21/2001,2415,191.95,5269.86,27.5,7.5
HF011,1,WS3,Early,1,484,4/21/2001,2420,193.95,5324.77,27.5,7.5
HF011,1,WS3,Early,1,485,4/21/2001,2425,195.95,5379.68,27.5,7.5
HF011,1,WS3,Early,1,486,4/21/2001,2430,197.95,5434.59,27.5,7.5
HF011,1,WS3,Early,1,487,4/21/2001,2435,199.95,5489.5,27.5,7.5
HF011,1,WS3,Early,1,488,4/21/2001,2440,202.95,5571.86,27.5,7.5
HF011,1,WS3,Early,1,489,4/21/2001,2445,204.95,5626.77,27.5,7.5
HF011,1,WS3,Early,1,490,4/21/2001,2450,205.95,5654.22,27.5,7.5
HF011,1,WS3,Early,1,491,4/21/2001,2455,207.95,5709.13,27.5,7.5
HF011,1,WS3,Early,1,492,4/21/2001,2460,209.95,5764.04,27.5,7.5
HF011,1,WS3,Early,1,493,4/21/2001,2465,211.95,5818.95,27.5,7.5
HF011,1,WS3,Early,1,494,4/21/2001,2470,213.95,5873.86,27.5,7.5
HF011,1,WS3,Early,1,495,4/21/2001,2475,214.95,5901.32,27.5,7.5
HF011,1,WS3,Early,1,496,4/21/2001,2480,214.95,5901.32,27.5,7.5
HF011,1,WS3,Early,1,497,4/21/2001,2485,216.95,5956.23,27.5,7.5
HF011,1,WS3,Early,1,498,4/21/2001,2490,218.95,6011.14,27.5,7.5
HF011,1,WS3,Early,1,499,4/21/2001,2495,220.95,6066.05,27.5,7.5
HF011,1,WS3,Early,1,500,4/21/2001,2500,221.95,6093.5,27.5,7.5
HF011,1,WS3,Early,1,501,4/21/2001,2505,223.95,6148.41,27.5,7.5
HF011,1,WS3,Early,1,502,4/21/2001,2510,223.95,6148.41,27.5,7.5
HF011,1,WS3,Early,1,503,4/21/2001,2515,225.95,6203.32,27.5,7.5
HF011,1,WS3,Early,1,504,4/21/2001,2520,226.95,6230.77,27.5,7.5
HF011,1,WS3,Early,1,505,4/21/2001,2525,227.95,6258.23,27.5,7.5
HF011,1,WS3,Early,1,506,4/21/2001,2530,228.95,6285.68,27.5,7.5
HF011,1,WS3,Early,1,507,4/21/2001,2535,229.95,6313.14,27.5,7.5
HF011,1,WS3,Early,1,508,4/21/2001,2540,230.95,6340.59,27.5,7.5
HF011,1,WS3,Early,1,509,4/21/2001,2545,231.95,6368.05,27.5,7.5
HF011,1,WS3,Early,1,510,4/21/2001,2550,232.95,6395.5,27.5,7.5
HF011,1,WS3,Early,1,511,4/21/2001,2555,233.95,6422.96,27.5,7.5
HF011,1,WS3,Early,1,512,4/21/2001,2560,233.95,6422.96,27.5,7.5
HF011,1,WS3,Early,1,513,4/21/2001,2565,233.95,6422.96,27.5,7.5
HF011,1,WS3,Early,1,514,4/21/2001,2570,234.95,6450.41,27.5,7.5
HF011,1,WS3,Early,1,515,4/21/2001,2575,234.95,6450.41,27.5,7.5
HF011,1,WS3,Early,1,516,4/21/2001,2580,235.95,6477.87,27.5,7.5
HF011,1,WS3,Early,1,517,4/21/2001,2585,235.95,6477.87,27.5,7.5
HF011,1,WS3,Early,1,518,4/21/2001,2590,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,519,4/21/2001,2595,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,520,4/21/2001,2600,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,521,4/21/2001,2605,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,522,4/21/2001,2610,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,523,4/21/2001,2615,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,524,4/21/2001,2620,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,525,4/21/2001,2625,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,526,4/21/2001,2630,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,527,4/21/2001,2635,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,528,4/21/2001,2640,236.95,6505.32,27.5,7.5
HF011,1,WS3,Early,1,529,4/21/2001,2645,235.95,6477.87,27.5,7.5
HF011,1,WS3,Early,1,530,4/21/2001,2650,235.95,6477.87,27.5,7.5
HF011,1,WS3,Early,1,531,4/21/2001,2655,235.95,6477.87,27.5,7.5
HF011,1,WS3,Early,1,532,4/21/2001,2660,234.95,6450.41,27.5,7.5
HF011,1,WS3,Early,1,533,4/21/2001,2665,234.95,6450.41,27.5,7.5
HF011,1,WS3,Early,1,534,4/21/2001,2670,233.95,6422.96,27.5,7.5
HF011,1,WS3,Early,1,535,4/21/2001,2675,232.95,6395.5,27.5,7.5
HF011,1,WS3,Early,1,536,4/21/2001,2680,232.95,6395.5,27.5,7.5
HF011,1,WS3,Early,1,537,4/21/2001,2685,232.95,6395.5,27.5,7.5
HF011,1,WS3,Early,1,538,4/21/2001,2690,231.95,6368.05,27.5,7.5
HF011,1,WS3,Early,1,539,4/21/2001,2695,231.95,6368.05,27.5,7.5
HF011,1,WS3,Early,1,540,4/21/2001,2700,230.95,6340.59,27.5,7.5
HF011,1,WS3,Early,1,541,4/21/2001,2705,229.95,6313.14,27.5,7.5
HF011,1,WS3,Early,1,542,4/21/2001,2710,228.95,6285.68,27.5,7.5
HF011,1,WS3,Early,1,543,4/21/2001,2715,227.95,6258.23,27.5,7.5
HF011,1,WS3,Early,1,544,4/21/2001,2720,227.95,6258.23,27.5,7.5
HF011,1,WS3,Early,1,545,4/21/2001,2725,226.95,6230.77,27.5,7.5
HF011,1,WS3,Early,1,546,4/21/2001,2730,225.95,6203.32,27.5,7.5
HF011,1,WS3,Early,1,547,4/21/2001,2735,224.95,6175.87,27.5,7.5
HF011,1,WS3,Early,1,548,4/21/2001,2740,224.95,6175.87,27.5,7.5
HF011,1,WS3,Early,1,549,4/21/2001,2745,221.95,6093.5,27.5,7.5
HF011,1,WS3,Early,1,550,4/21/2001,2750,221.95,6093.5,27.5,7.5
HF011,1,WS3,Early,1,551,4/21/2001,2755,220.95,6066.05,27.5,7.5
HF011,1,WS3,Early,1,552,4/21/2001,2760,219.95,6038.59,27.5,7.5
HF011,1,WS3,Early,1,553,4/21/2001,2765,218.95,6011.14,27.5,7.5
HF011,1,WS3,Early,1,554,4/21/2001,2770,217.95,5983.68,27.5,7.5
HF011,1,WS3,Early,1,555,4/21/2001,2775,215.95,5928.77,27.5,7.5
HF011,1,WS3,Early,1,556,4/21/2001,2780,214.95,5901.32,27.5,7.5
HF011,1,WS3,Early,1,557,4/21/2001,2785,213.95,5873.86,27.5,7.5
HF011,1,WS3,Early,1,558,4/21/2001,2790,212.95,5846.41,27.5,7.5
HF011,1,WS3,Early,1,559,4/21/2001,2795,211.95,5818.95,27.5,7.5
HF011,1,WS3,Early,1,560,4/21/2001,2800,210.95,5791.5,27.5,7.5
HF011,1,WS3,Early,1,561,4/21/2001,2805,209.95,5764.04,27.5,7.5
HF011,1,WS3,Early,1,562,4/21/2001,2810,207.95,5709.13,27.5,7.5
HF011,1,WS3,Early,1,563,4/21/2001,2815,206.95,5681.68,27.5,7.5
HF011,1,WS3,Early,1,564,4/21/2001,2820,205.95,5654.22,27.5,7.5
HF011,1,WS3,Early,1,565,4/21/2001,2825,204.95,5626.77,27.5,7.5
HF011,1,WS3,Early,1,566,4/21/2001,2830,203.95,5599.32,27.5,7.5
HF011,1,WS3,Early,1,567,4/21/2001,2835,201.95,5544.41,27.5,7.5
HF011,1,WS3,Early,1,568,4/21/2001,2840,200.95,5516.95,27.5,7.5
HF011,1,WS3,Early,1,569,4/21/2001,2845,198.95,5462.04,27.5,7.5
HF011,1,WS3,Early,1,570,4/21/2001,2850,197.95,5434.59,27.5,7.5
HF011,1,WS3,Early,1,571,4/21/2001,2855,196.95,5407.13,27.5,7.5
HF011,1,WS3,Early,1,572,4/21/2001,2860,194.95,5352.22,27.5,7.5
HF011,1,WS3,Early,1,573,4/21/2001,2865,193.95,5324.77,27.5,7.5
HF011,1,WS3,Early,1,574,4/21/2001,2870,192.95,5297.31,27.5,7.5
HF011,1,WS3,Early,1,575,4/21/2001,2875,190.95,5242.4,27.5,7.5
HF011,1,WS3,Early,1,576,4/21/2001,2880,189.95,5214.95,27.5,7.5
HF011,1,WS3,Early,1,577,4/21/2001,2885,187.95,5160.04,27.5,7.5
HF011,1,WS3,Early,1,578,4/21/2001,2890,186.95,5132.58,27.5,7.5
HF011,1,WS3,Early,1,579,4/21/2001,2895,184.95,5077.67,27.5,7.5
HF011,1,WS3,Early,1,580,4/21/2001,2900,183.95,5050.22,27.5,7.5
HF011,1,WS3,Early,1,581,4/21/2001,2905,182.95,5022.76,27.5,7.5
HF011,1,WS3,Early,1,582,4/21/2001,2910,180.95,4967.86,27.5,7.5
HF011,1,WS3,Early,1,583,4/21/2001,2915,179.95,4940.4,27.5,7.5
HF011,1,WS3,Early,1,584,4/21/2001,2920,177.95,4885.49,27.5,7.5
HF011,1,WS3,Early,1,585,4/21/2001,2925,176.95,4858.04,27.5,7.5
HF011,1,WS3,Early,1,586,4/21/2001,2930,174.95,4803.13,27.5,7.5
HF011,1,WS3,Early,1,587,4/21/2001,2935,173.95,4775.67,27.5,7.5
HF011,1,WS3,Early,1,588,4/21/2001,2940,171.95,4720.76,27.5,7.5
HF011,1,WS3,Early,1,589,4/21/2001,2945,170.95,4693.31,27.5,7.5
HF011,1,WS3,Early,1,590,4/21/2001,2950,169.95,4665.85,27.5,7.5
HF011,1,WS3,Early,1,591,4/21/2001,2955,167.95,4610.94,27.5,7.5
HF011,1,WS3,Early,1,592,4/21/2001,2960,166.95,4583.49,27.5,7.5
HF011,1,WS3,Early,1,593,4/21/2001,2965,165.95,4556.03,27.5,7.5
HF011,1,WS3,Early,1,594,4/21/2001,2970,163.95,4501.12,27.5,7.5
HF011,1,WS3,Early,1,595,4/21/2001,2975,162.95,4473.67,27.5,7.5
HF011,1,WS3,Early,1,596,4/21/2001,2980,160.95,4418.76,27.5,7.5
HF011,1,WS3,Early,1,597,4/21/2001,2985,159.95,4391.31,27.5,7.5
HF011,1,WS3,Early,1,598,4/21/2001,2990,157.95,4336.4,27.5,7.5
HF011,1,WS3,Early,1,599,4/21/2001,2995,156.95,4308.94,27.5,7.5
HF011,1,WS3,Early,1,600,4/21/2001,3000,154.95,4254.03,27.5,7.5
HF011,1,WS3,Early,1,601,4/21/2001,3005,153.95,4226.58,27.5,7.5
HF011,1,WS3,Early,1,602,4/21/2001,3010,151.95,4171.67,27.5,7.5
HF011,1,WS3,Early,1,603,4/21/2001,3015,150.95,4144.21,27.5,7.5
HF011,1,WS3,Early,1,604,4/21/2001,3020,149.95,4116.76,27.5,7.5
HF011,1,WS3,Early,1,605,4/21/2001,3025,147.95,4061.85,27.5,7.5
HF011,1,WS3,Early,1,606,4/21/2001,3030,145.95,4006.94,27.5,7.5
HF011,1,WS3,Early,1,607,4/21/2001,3035,144.95,3979.48,27.5,7.5
HF011,1,WS3,Early,1,608,4/21/2001,3040,143.95,3952.03,27.5,7.5
HF011,1,WS3,Early,1,609,4/21/2001,3045,142.95,3924.57,27.5,7.5
HF011,1,WS3,Early,1,610,4/21/2001,3050,140.95,3869.66,27.5,7.5
HF011,1,WS3,Early,1,611,4/21/2001,3055,139.95,3842.21,27.5,7.5
HF011,1,WS3,Early,1,612,4/21/2001,3060,138.95,3814.75,27.5,7.5
HF011,1,WS3,Early,1,613,4/21/2001,3065,136.95,3759.85,27.5,7.5
HF011,1,WS3,Early,1,614,4/21/2001,3070,135.95,3732.39,27.5,7.5
HF011,1,WS3,Early,1,615,4/21/2001,3075,134.95,3704.94,27.5,7.5
HF011,1,WS3,Early,1,616,4/21/2001,3080,132.95,3650.03,27.5,7.5
HF011,1,WS3,Early,1,617,4/21/2001,3085,131.95,3622.57,27.5,7.5
HF011,1,WS3,Early,1,618,4/21/2001,3090,130.95,3595.12,27.5,7.5
HF011,1,WS3,Early,1,619,4/21/2001,3095,128.95,3540.21,27.5,7.5
HF011,1,WS3,Early,1,620,4/21/2001,3100,127.95,3512.75,27.5,7.5
HF011,1,WS3,Early,1,621,4/21/2001,3105,126.95,3485.3,27.5,7.5
HF011,1,WS3,Early,1,622,4/21/2001,3110,124.95,3430.39,27.5,7.5
HF011,1,WS3,Early,1,623,4/21/2001,3115,123.95,3402.93,27.5,7.5
HF011,1,WS3,Early,1,624,4/21/2001,3120,122.95,3375.48,27.5,7.5
HF011,1,WS3,Early,1,625,4/21/2001,3125,121.95,3348.02,27.5,7.5
HF011,1,WS3,Early,1,626,4/21/2001,3130,120.95,3320.57,27.5,7.5
HF011,1,WS3,Early,1,627,4/21/2001,3135,118.95,3265.66,27.5,7.5
HF011,1,WS3,Early,1,628,4/21/2001,3140,117.95,3238.2,27.5,7.5
HF011,1,WS3,Early,1,629,4/21/2001,3145,116.95,3210.75,27.5,7.5
HF011,1,WS3,Early,1,630,4/21/2001,3150,115.95,3183.3,27.5,7.5
HF011,1,WS3,Early,1,631,4/21/2001,3155,114.95,3155.84,27.5,7.5
HF011,1,WS3,Early,1,632,4/21/2001,3160,112.95,3100.93,27.5,7.5
HF011,1,WS3,Early,1,633,4/21/2001,3165,111.95,3073.48,27.5,7.5
HF011,1,WS3,Early,1,634,4/21/2001,3170,110.95,3046.02,27.5,7.5
HF011,1,WS3,Early,1,635,4/21/2001,3175,109.95,3018.57,27.5,7.5
HF011,1,WS3,Early,1,636,4/21/2001,3180,108.95,2991.11,27.5,7.5
HF011,1,WS3,Early,1,637,4/21/2001,3185,107.95,2963.66,27.5,7.5
HF011,1,WS3,Early,1,638,4/21/2001,3190,106.95,2936.2,27.5,7.5
